y_true,y_hat,date
52.0,48.00985,2022-03-02 14:56:31
137.0,136.02293,2022-03-02 14:57:48
78.0,72.47839,2022-03-02 15:01:09
63.0,59.090084,2022-03-02 15:02:36
105.0,114.888275,2022-03-02 15:04:14
170.0,131.62578,2022-03-02 15:07:06
69.0,75.85312,2022-03-02 15:08:55
71.0,63.868076,2022-03-02 15:10:04
66.0,59.95413,2022-03-02 15:10:41
109.0,115.60932,2022-03-02 15:11:47
52.0,47.812675,2022-03-02 15:12:10
133.0,134.7649,2022-03-02 15:13:16
165.0,139.844,2022-03-02 15:13:53
73.0,71.211624,2022-03-02 15:16:40
58.0,64.33563,2022-03-02 15:16:50
77.0,53.589466,2022-03-02 15:18:05
62.0,59.54892,2022-03-02 15:18:34
116.0,135.93788,2022-03-02 15:19:22
100.0,111.45221,2022-03-02 15:20:27
64.0,73.317444,2022-03-02 15:23:07
134.0,142.80098,2022-03-02 15:23:30
53.0,62.82871,2022-03-02 15:24:11
53.0,59.91784,2022-03-02 15:26:04
151.0,132.44466,2022-03-02 15:28:50
58.0,57.14266,2022-03-02 15:34:37
63.0,73.04053,2022-03-08 09:50:12
64.0,58.81714,2022-03-08 09:51:15
129.0,104.36438,2022-03-08 09:52:23
179.0,142.11237,2022-03-08 09:55:05
64.0,57.123276,2022-03-08 09:58:09
81.0,53.009853,2022-03-08 09:59:45
135.0,137.43492,2022-03-08 10:01:06
69.0,73.41385,2022-03-08 10:03:24
63.0,60.981487,2022-03-08 10:04:33
98.0,108.697205,2022-03-08 10:05:47
157.0,144.48608,2022-03-08 10:07:43
64.0,57.908875,2022-03-08 10:10:20
59.0,56.595596,2022-03-08 10:11:24
137.0,140.97388,2022-03-08 10:12:23
79.0,73.57246,2022-03-08 10:14:48
59.0,61.948654,2022-03-08 10:16:22
102.0,108.712425,2022-03-08 10:17:47
131.0,147.32983,2022-03-08 10:19:29
67.0,57.898487,2022-03-08 10:21:40
56.0,54.9289,2022-03-08 10:22:57
133.0,136.70749,2022-03-08 10:23:53
74.0,75.24677,2022-03-08 10:26:25
58.0,61.478264,2022-03-08 10:27:39
102.0,103.34568,2022-03-08 10:28:39
162.0,139.58682,2022-03-08 10:30:40
56.0,58.6528,2022-03-08 10:33:22
55.0,51.801365,2022-03-08 10:34:18
134.0,135.73486,2022-03-08 10:35:13
68.0,75.40045,2022-03-08 11:01:41
56.0,61.022717,2022-03-08 11:02:49
109.0,104.09872,2022-03-08 11:03:48
173.0,138.63159,2022-03-08 11:05:37
59.0,58.222237,2022-03-08 11:08:31
72.0,50.652607,2022-03-08 11:09:30
127.0,134.6865,2022-03-08 11:10:42
76.0,73.984726,2022-03-08 11:12:59
60.0,60.84713,2022-03-08 11:14:15
98.0,105.75182,2022-03-08 11:15:21
148.0,145.7864,2022-03-08 11:17:22
64.0,56.56067,2022-03-08 11:20:10
59.0,52.381313,2022-03-08 11:21:14
132.0,133.84354,2022-03-08 11:22:13
46.0,73.97184,2022-03-08 11:24:43
37.0,60.484467,2022-03-08 11:25:29
54.0,57.642487,2022-03-08 12:37:43
139.0,130.84442,2022-03-08 12:40:38
78.0,70.3466,2022-03-08 12:42:57
51.0,58.19245,2022-03-08 12:44:26
120.00001,102.82043,2022-03-08 12:45:33
144.0,142.62198,2022-03-08 12:47:55
70.0,56.341812,2022-03-08 12:50:19
95.0,50.025513,2022-03-08 12:50:27
