y_true,y_hat,date
68.0,72.58122,2022-03-11 14:10:12
128.0,130.19644,2022-03-11 14:11:43
116.0,117.90836,2022-03-11 14:14:09
88.0,91.02276,2022-03-11 14:16:27
55.0,64.35602,2022-03-11 14:18:17
72.0,76.77543,2022-03-11 14:19:19
102.0,109.084595,2022-03-11 14:20:45
117.0,119.99877,2022-03-11 14:23:13
135.0,140.50026,2022-03-11 14:25:35
180.0,139.69998,2022-03-11 14:28:11
91.0,96.22211,2022-03-11 14:31:38
132.0,136.50339,2022-03-11 14:33:30
107.0,110.973595,2022-03-11 14:35:53
113.0,116.63802,2022-03-11 14:38:01
181.0,196.19879,2022-03-11 14:40:09
68.0,72.25845,2022-03-11 14:43:56
128.0,130.20966,2022-03-11 14:45:27
116.0,117.565544,2022-03-11 14:47:57
87.0,90.9955,2022-03-11 14:50:15
58.0,64.22049,2022-03-11 14:52:06
74.0,76.55559,2022-03-11 14:53:11
168.0,109.17687,2022-03-11 14:54:40
113.0,117.993324,2022-03-11 14:57:36
136.0,139.00583,2022-03-11 14:59:54
140.0,140.09058,2022-03-11 15:02:21
94.0,94.54869,2022-03-11 15:04:50
134.0,137.55678,2022-03-11 15:06:31
107.0,111.07651,2022-03-11 15:09:32
112.0,116.52553,2022-03-11 15:11:28
182.0,188.96371,2022-03-11 15:13:36
69.0,72.3144,2022-03-11 15:16:45
128.0,130.17903,2022-03-11 15:18:16
117.0,117.43421,2022-03-11 15:20:47
88.0,90.49808,2022-03-11 15:22:54
176.0,158.77113,2022-03-11 15:35:18
113.0,116.882286,2022-03-12 11:24:47
200.0,188.70828,2022-03-12 11:29:11
68.0,72.72654,2022-03-12 11:32:54
128.0,130.07199,2022-03-12 11:34:25
118.0,118.354294,2022-03-12 11:36:56
88.0,90.640305,2022-03-12 11:39:16
59.0,64.55037,2022-03-12 11:41:30
73.0,78.30864,2022-03-12 11:42:36
102.0,118.22057,2022-03-12 11:44:03
134.0,138.18793,2022-03-12 11:51:53
183.0,134.18694,2022-03-12 11:54:15
83.0,94.28717,2022-03-12 11:58:06
132.0,138.1973,2022-03-12 11:59:49
106.0,112.19652,2022-03-12 12:03:11
112.0,117.220955,2022-03-12 12:05:19
182.0,190.90292,2022-03-12 12:07:33
68.0,73.03264,2022-03-12 12:10:57
128.0,129.91202,2022-03-12 12:12:27
115.0,118.57143,2022-03-12 12:14:58
88.0,90.71674,2022-03-12 12:17:15
73.0,65.10724,2022-03-12 12:19:29
73.0,78.59592,2022-03-12 12:20:49
122.0,115.0007,2022-03-12 12:22:30
125.0,114.55081,2022-03-12 12:24:53
156.0,136.71597,2022-03-12 12:50:16
86.0,93.85359,2022-03-12 12:52:59
145.0,138.06393,2022-03-12 12:54:32
113.0,117.679924,2022-03-12 13:26:58
187.0,190.19994,2022-03-12 13:29:14
70.0,73.024506,2022-03-12 13:32:30
129.0,129.77847,2022-03-12 13:34:02
116.0,118.12801,2022-03-12 13:36:22
